line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
0592b9db93,ACC-PAY-2025-00171,P1,Payment Entry,Payment Entry,1,2025-04-02,2025-04-02 09:32:32.909536,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,4340.83,Customer,Marlowe Interiors,1210 - Primary Checking - MTC,,Amount USD 4340.83 received from Marlowe Interiors | Transaction reference no ACH-25-00136 dated 2025-04-02 | Amount USD 4340.83 adjusted against Sales Invoice ACC-SINV-2025-00136,Meridian Trading Co.
12eb670e0c,ACC-PAY-2025-00171,P1,Payment Entry,Payment Entry,2,2025-04-02,2025-04-02 09:32:32.909536,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,4340.83,0.0,,,Marlowe Interiors,,Amount USD 4340.83 received from Marlowe Interiors | Transaction reference no ACH-25-00136 dated 2025-04-02 | Amount USD 4340.83 adjusted against Sales Invoice ACC-SINV-2025-00136,Meridian Trading Co.
69d522db26,ACC-PAY-2025-00194,P1,Payment Entry,Payment Entry,1,2025-04-02,2025-04-02 08:24:50.691242,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,127.1,Customer,Brightline Offices,1210 - Primary Checking - MTC,,Amount USD 127.1 received from Brightline Offices | Transaction reference no ACH-25-00166 dated 2025-04-02 | Amount USD 127.1 adjusted against Sales Invoice ACC-SINV-2025-00166,Meridian Trading Co.
ee6e93d2c4,ACC-PAY-2025-00194,P1,Payment Entry,Payment Entry,2,2025-04-02,2025-04-02 08:24:50.691242,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,127.1,0.0,,,Brightline Offices,,Amount USD 127.1 received from Brightline Offices | Transaction reference no ACH-25-00166 dated 2025-04-02 | Amount USD 127.1 adjusted against Sales Invoice ACC-SINV-2025-00166,Meridian Trading Co.
7bbf069d82,ACC-PAY-2025-00214,P1,Payment Entry,Payment Entry,1,2025-04-02,2025-04-02 17:18:23.516149,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,17060.48,,,Metro Utilities,,Amount USD 17060.48 paid to Metro Utilities | Transaction reference no ACH-25-00083 dated 2025-04-02 | Amount USD 17060.48 adjusted against Purchase Invoice ACC-PINV-2025-00083,Meridian Trading Co.
8c05852b0e,ACC-PAY-2025-00214,P1,Payment Entry,Payment Entry,2,2025-04-02,2025-04-02 17:18:23.516149,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,17060.48,0.0,Supplier,Metro Utilities,1210 - Primary Checking - MTC,,Amount USD 17060.48 paid to Metro Utilities | Transaction reference no ACH-25-00083 dated 2025-04-02 | Amount USD 17060.48 adjusted against Purchase Invoice ACC-PINV-2025-00083,Meridian Trading Co.
529425503d,ACC-PINV-2025-00095,P1,Purchase Invoice,Purchase Invoice,1,2025-04-02,2025-04-02 14:43:33.163457,ap.clerk@meridian.example,5211 - Print and Stationery - MTC,5211,Print and Stationery,Expense,1748.69,0.0,,,Orchard Wholesale,Admin - MTC,Orchard Wholesale April 2025 billing,Meridian Trading Co.
5945994899,ACC-PINV-2025-00095,P1,Purchase Invoice,Purchase Invoice,2,2025-04-02,2025-04-02 14:43:33.163457,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,8913.71,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale April 2025 billing,Meridian Trading Co.
fb8d6d3a8f,ACC-PINV-2025-00095,P1,Purchase Invoice,Purchase Invoice,3,2025-04-02,2025-04-02 14:43:33.163457,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,10662.4,Supplier,Orchard Wholesale,"5111 - Cost of Goods Sold - MTC,5211 - Print and Stationery - MTC",,Orchard Wholesale April 2025 billing,Meridian Trading Co.
13370f0e32,ACC-PINV-2025-00117,P1,Purchase Invoice,Purchase Invoice,1,2025-04-02,2025-04-02 08:40:10.307520,ap.clerk@meridian.example,5208 - Office Maintenance Expenses - MTC,5208,Office Maintenance Expenses,Expense,1393.03,0.0,,,Harlan Office Supply,Admin - MTC,Harlan Office Supply April 2025 billing,Meridian Trading Co.
6c8a3a230b,ACC-PINV-2025-00117,P1,Purchase Invoice,Purchase Invoice,2,2025-04-02,2025-04-02 08:40:10.307520,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,1393.03,Supplier,Harlan Office Supply,5208 - Office Maintenance Expenses - MTC,,Harlan Office Supply April 2025 billing,Meridian Trading Co.
2e15335507,ACC-SINV-2025-00189,P1,Sales Invoice,Sales Invoice,1,2025-04-02,2025-04-07 11:04:19.471155,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,368.82,,,Halstrom Supply,Sales Ops - MTC,Customer order Halstrom Supply Apr 2025,Meridian Trading Co.
4bd3ee38f4,ACC-SINV-2025-00189,P1,Sales Invoice,Sales Invoice,2,2025-04-02,2025-04-07 11:04:19.471155,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,22.13,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Apr 2025,Meridian Trading Co.
ed0d956d1e,ACC-SINV-2025-00189,P1,Sales Invoice,Sales Invoice,3,2025-04-02,2025-04-07 11:04:19.471155,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,390.95,0.0,Customer,Halstrom Supply,4110 - Sales - MTC,,Customer order Halstrom Supply Apr 2025,Meridian Trading Co.
8333874ff7,ACC-SINV-2025-00208,P1,Sales Invoice,Sales Invoice,1,2025-04-02,2025-04-02 17:58:03.717246,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1184.4,,,Juniper & Co,Warehouse - MTC,Customer order Juniper & Co Apr 2025,Meridian Trading Co.
98451d621b,ACC-SINV-2025-00208,P1,Sales Invoice,Sales Invoice,2,2025-04-02,2025-04-02 17:58:03.717246,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1416.75,0.0,Customer,Juniper & Co,4110 - Sales - MTC,,Customer order Juniper & Co Apr 2025,Meridian Trading Co.
a021bbbbb1,ACC-SINV-2025-00208,P1,Sales Invoice,Sales Invoice,3,2025-04-02,2025-04-02 17:58:03.717246,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,80.19,,,Juniper & Co,Admin - MTC,Customer order Juniper & Co Apr 2025,Meridian Trading Co.
e6f25892e9,ACC-SINV-2025-00208,P1,Sales Invoice,Sales Invoice,4,2025-04-02,2025-04-02 17:58:03.717246,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,152.16,,,Juniper & Co,Sales Ops - MTC,Customer order Juniper & Co Apr 2025,Meridian Trading Co.
4226c08eb6,ACC-JV-2025-00021,P1,Journal Entry,Bank Entry,1,2025-04-03,2025-04-04 02:55:54.512262,batch.bot@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,45463.5,,,2120 - Payroll Payable - MTC,Admin - MTC,Reference #REF-20250403 dated 04-03-2025,Meridian Trading Co.
f74f070845,ACC-JV-2025-00021,P1,Journal Entry,Bank Entry,2,2025-04-03,2025-04-04 02:55:54.512262,batch.bot@meridian.example,2120 - Payroll Payable - MTC,2120,Payroll Payable,Liability,45463.5,0.0,,,1210 - Primary Checking - MTC,Admin - MTC,Reference #REF-20250403 dated 04-03-2025,Meridian Trading Co.
b268e37bbb,ACC-PAY-2025-00095,P1,Payment Entry,Payment Entry,1,2025-04-03,2025-04-03 18:12:38.118104,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1270.49,Customer,Bluepine Hardware,1210 - Primary Checking - MTC,,Amount USD 1270.49 received from Bluepine Hardware | Transaction reference no ACH-25-00081 dated 2025-04-03 | Amount USD 1270.49 adjusted against Sales Invoice ACC-SINV-2025-00081,Meridian Trading Co.
de097d403c,ACC-PAY-2025-00095,P1,Payment Entry,Payment Entry,2,2025-04-03,2025-04-03 18:12:38.118104,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1270.49,0.0,,,Bluepine Hardware,,Amount USD 1270.49 received from Bluepine Hardware | Transaction reference no ACH-25-00081 dated 2025-04-03 | Amount USD 1270.49 adjusted against Sales Invoice ACC-SINV-2025-00081,Meridian Trading Co.
13a6352963,ACC-PAY-2025-00112,P1,Payment Entry,Payment Entry,1,2025-04-03,2025-04-03 12:57:41.116186,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1103.73,0.0,,,Brightline Offices,,Amount USD 1103.73 received from Brightline Offices | Transaction reference no ACH-25-00099 dated 2025-04-03 | Amount USD 1103.73 adjusted against Sales Invoice ACC-SINV-2025-00099,Meridian Trading Co.
57210e675b,ACC-PAY-2025-00112,P1,Payment Entry,Payment Entry,2,2025-04-03,2025-04-03 12:57:41.116186,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1103.73,Customer,Brightline Offices,1210 - Primary Checking - MTC,,Amount USD 1103.73 received from Brightline Offices | Transaction reference no ACH-25-00099 dated 2025-04-03 | Amount USD 1103.73 adjusted against Sales Invoice ACC-SINV-2025-00099,Meridian Trading Co.
8ff363cc1f,ACC-PAY-2025-00202,P1,Payment Entry,Payment Entry,1,2025-04-03,2025-04-03 14:41:46.781985,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,6497.38,0.0,Supplier,Vulcan Materials Co,1210 - Primary Checking - MTC,,Amount USD 6497.38 paid to Vulcan Materials Co | Transaction reference no ACH-25-00071 dated 2025-04-03 | Amount USD 6497.38 adjusted against Purchase Invoice ACC-PINV-2025-00071,Meridian Trading Co.
f4072887e6,ACC-PAY-2025-00202,P1,Payment Entry,Payment Entry,2,2025-04-03,2025-04-03 14:41:46.781985,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,6497.38,,,Vulcan Materials Co,,Amount USD 6497.38 paid to Vulcan Materials Co | Transaction reference no ACH-25-00071 dated 2025-04-03 | Amount USD 6497.38 adjusted against Purchase Invoice ACC-PINV-2025-00071,Meridian Trading Co.
2feb90b985,ACC-PAY-2025-00223,P1,Payment Entry,Payment Entry,1,2025-04-03,2025-04-03 16:51:10.240281,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,7710.76,,,Fairbanks Consulting,,Amount USD 7710.76 paid to Fairbanks Consulting | Transaction reference no ACH-25-00092 dated 2025-04-03 | Amount USD 7710.76 adjusted against Purchase Invoice ACC-PINV-2025-00092,Meridian Trading Co.
69eecb170f,ACC-PAY-2025-00223,P1,Payment Entry,Payment Entry,2,2025-04-03,2025-04-03 16:51:10.240281,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,7710.76,0.0,Supplier,Fairbanks Consulting,1210 - Primary Checking - MTC,,Amount USD 7710.76 paid to Fairbanks Consulting | Transaction reference no ACH-25-00092 dated 2025-04-03 | Amount USD 7710.76 adjusted against Purchase Invoice ACC-PINV-2025-00092,Meridian Trading Co.
6a46132da7,ACC-PAY-2025-00224,P1,Payment Entry,Payment Entry,1,2025-04-03,2025-04-03 12:27:58.055979,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,14455.9,,,Granite Janitorial,,Amount USD 14455.9 paid to Granite Janitorial | Transaction reference no ACH-25-00093 dated 2025-04-03 | Amount USD 14455.9 adjusted against Purchase Invoice ACC-PINV-2025-00093,Meridian Trading Co.
9913f47292,ACC-PAY-2025-00224,P1,Payment Entry,Payment Entry,2,2025-04-03,2025-04-03 12:27:58.055979,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,14455.9,0.0,Supplier,Granite Janitorial,1210 - Primary Checking - MTC,,Amount USD 14455.9 paid to Granite Janitorial | Transaction reference no ACH-25-00093 dated 2025-04-03 | Amount USD 14455.9 adjusted against Purchase Invoice ACC-PINV-2025-00093,Meridian Trading Co.
68b6ba2e23,ACC-PINV-2025-00102,P1,Purchase Invoice,Purchase Invoice,1,2025-04-03,2025-04-03 17:07:15.639249,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,14814.9,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co April 2025 billing,Meridian Trading Co.
c40ddbdb35,ACC-PINV-2025-00102,P1,Purchase Invoice,Purchase Invoice,2,2025-04-03,2025-04-03 17:07:15.639249,ap.clerk@meridian.example,5211 - Print and Stationery - MTC,5211,Print and Stationery,Expense,4330.33,0.0,,,Vulcan Materials Co,Admin - MTC,Vulcan Materials Co April 2025 billing,Meridian Trading Co.
c924c91248,ACC-PINV-2025-00102,P1,Purchase Invoice,Purchase Invoice,3,2025-04-03,2025-04-03 17:07:15.639249,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,19145.23,Supplier,Vulcan Materials Co,"5111 - Cost of Goods Sold - MTC,5211 - Print and Stationery - MTC",,Vulcan Materials Co April 2025 billing,Meridian Trading Co.
6f8edc98c5,ACC-PINV-2025-00118,P1,Purchase Invoice,Purchase Invoice,1,2025-04-03,2025-04-03 12:54:34.183561,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,8768.86,Supplier,Quill Marketing Group,"5207 - Marketing Expenses - MTC,5209 - Office Rent - MTC,5204 - Entertainment Expenses - MTC",,Quill Marketing Group April 2025 billing,Meridian Trading Co.
81f5c03f81,ACC-PINV-2025-00118,P1,Purchase Invoice,Purchase Invoice,2,2025-04-03,2025-04-03 12:54:34.183561,ap.clerk@meridian.example,5204 - Entertainment Expenses - MTC,5204,Entertainment Expenses,Expense,88.23,0.0,,,Quill Marketing Group,Admin - MTC,Quill Marketing Group April 2025 billing,Meridian Trading Co.
d601a503dd,ACC-PINV-2025-00118,P1,Purchase Invoice,Purchase Invoice,3,2025-04-03,2025-04-03 12:54:34.183561,ap.clerk@meridian.example,5207 - Marketing Expenses - MTC,5207,Marketing Expenses,Expense,7215.98,0.0,,,Quill Marketing Group,Admin - MTC,Quill Marketing Group April 2025 billing,Meridian Trading Co.
ecee41ed38,ACC-PINV-2025-00118,P1,Purchase Invoice,Purchase Invoice,4,2025-04-03,2025-04-03 12:54:34.183561,ap.clerk@meridian.example,5209 - Office Rent - MTC,5209,Office Rent,Expense,1464.65,0.0,,,Quill Marketing Group,Admin - MTC,Quill Marketing Group April 2025 billing,Meridian Trading Co.
277af7b515,ACC-SINV-2025-00195,P1,Sales Invoice,Sales Invoice,1,2025-04-03,2025-04-03 15:27:18.307458,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,647.68,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Apr 2025,Meridian Trading Co.
63ddb3f3d4,ACC-SINV-2025-00195,P1,Sales Invoice,Sales Invoice,2,2025-04-03,2025-04-03 15:27:18.307458,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,863.59,,,Pactrail Sports,Sales Ops - MTC,Customer order Pactrail Sports Apr 2025,Meridian Trading Co.
72a2f5c35b,ACC-SINV-2025-00195,P1,Sales Invoice,Sales Invoice,3,2025-04-03,2025-04-03 15:27:18.307458,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,8807.59,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Apr 2025,Meridian Trading Co.
82217a2429,ACC-SINV-2025-00195,P1,Sales Invoice,Sales Invoice,4,2025-04-03,2025-04-03 15:27:18.307458,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,619.13,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Apr 2025,Meridian Trading Co.
9a4454c579,ACC-SINV-2025-00195,P1,Sales Invoice,Sales Invoice,5,2025-04-03,2025-04-03 15:27:18.307458,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,10937.99,0.0,Customer,Pactrail Sports,"4120 - Service - MTC,4110 - Sales - MTC",,Customer order Pactrail Sports Apr 2025,Meridian Trading Co.
6f3407a9a4,ACC-SINV-2025-00197,P1,Sales Invoice,Sales Invoice,1,2025-04-03,2025-04-03 18:17:29.643423,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,766.54,,,Ovation Events,Warehouse - MTC,Customer order Ovation Events Apr 2025,Meridian Trading Co.
9372583250,ACC-SINV-2025-00197,P1,Sales Invoice,Sales Invoice,2,2025-04-03,2025-04-03 18:17:29.643423,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,863.35,0.0,Customer,Ovation Events,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Ovation Events Apr 2025,Meridian Trading Co.
e6665fed41,ACC-SINV-2025-00197,P1,Sales Invoice,Sales Invoice,3,2025-04-03,2025-04-03 18:17:29.643423,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,96.81,,,Ovation Events,Warehouse - MTC,Customer order Ovation Events Apr 2025,Meridian Trading Co.
6cfa1b754c,ACC-PAY-2025-00140,P1,Payment Entry,Payment Entry,1,2025-04-04,2025-04-04 13:34:44.605417,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,15523.98,,,Harlan Office Supply,,Amount USD 15523.98 paid to Harlan Office Supply | Transaction reference no ACH-25-00054 dated 2025-04-04 | Amount USD 15523.98 adjusted against Purchase Invoice ACC-PINV-2025-00054,Meridian Trading Co.
937f1d656b,ACC-PAY-2025-00140,P1,Payment Entry,Payment Entry,2,2025-04-04,2025-04-04 13:34:44.605417,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,15523.98,0.0,Supplier,Harlan Office Supply,1210 - Primary Checking - MTC,,Amount USD 15523.98 paid to Harlan Office Supply | Transaction reference no ACH-25-00054 dated 2025-04-04 | Amount USD 15523.98 adjusted against Purchase Invoice ACC-PINV-2025-00054,Meridian Trading Co.
9ec8856bb6,ACC-PAY-2025-00148,P1,Payment Entry,Payment Entry,1,2025-04-04,2025-04-04 10:03:29.440781,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,8685.14,0.0,,,Ferrous Works,,Amount USD 8685.14 received from Ferrous Works | Transaction reference no ACH-25-00110 dated 2025-04-04 | Amount USD 8685.14 adjusted against Sales Invoice ACC-SINV-2025-00110,Meridian Trading Co.
f99b0c5ef1,ACC-PAY-2025-00148,P1,Payment Entry,Payment Entry,2,2025-04-04,2025-04-04 10:03:29.440781,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,8685.14,Customer,Ferrous Works,1210 - Primary Checking - MTC,,Amount USD 8685.14 received from Ferrous Works | Transaction reference no ACH-25-00110 dated 2025-04-04 | Amount USD 8685.14 adjusted against Sales Invoice ACC-SINV-2025-00110,Meridian Trading Co.
818b1949dd,ACC-PAY-2025-00187,P1,Payment Entry,Payment Entry,1,2025-04-04,2025-04-04 10:07:34.476595,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3558.01,0.0,,,Summit Rentals,,Amount USD 3558.01 received from Summit Rentals | Transaction reference no ACH-25-00159 dated 2025-04-04 | Amount USD 3558.01 adjusted against Sales Invoice ACC-SINV-2025-00159,Meridian Trading Co.
d637a30531,ACC-PAY-2025-00187,P1,Payment Entry,Payment Entry,2,2025-04-04,2025-04-04 10:07:34.476595,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3558.01,Customer,Summit Rentals,1210 - Primary Checking - MTC,,Amount USD 3558.01 received from Summit Rentals | Transaction reference no ACH-25-00159 dated 2025-04-04 | Amount USD 3558.01 adjusted against Sales Invoice ACC-SINV-2025-00159,Meridian Trading Co.
08d3137e71,ACC-PINV-2025-00098,P1,Purchase Invoice,Purchase Invoice,1,2025-04-04,2025-04-04 10:41:34.467710,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,15020.19,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale April 2025 billing,Meridian Trading Co.
1bfb87f73c,ACC-PINV-2025-00098,P1,Purchase Invoice,Purchase Invoice,2,2025-04-04,2025-04-04 10:41:34.467710,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,15020.19,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale April 2025 billing,Meridian Trading Co.
114177a4d0,ACC-SINV-2025-00179,P1,Sales Invoice,Sales Invoice,1,2025-04-04,2025-04-04 10:11:22.437771,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,980.1,,,Summit Rentals,Sales Ops - MTC,Customer order Summit Rentals Apr 2025,Meridian Trading Co.
30edf95abc,ACC-SINV-2025-00179,P1,Sales Invoice,Sales Invoice,2,2025-04-04,2025-04-04 10:11:22.437771,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,134.05,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Apr 2025,Meridian Trading Co.
4e6fe5624b,ACC-SINV-2025-00179,P1,Sales Invoice,Sales Invoice,3,2025-04-04,2025-04-04 10:11:22.437771,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,527.4,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Apr 2025,Meridian Trading Co.
a61be4e378,ACC-SINV-2025-00179,P1,Sales Invoice,Sales Invoice,4,2025-04-04,2025-04-04 10:11:22.437771,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,2368.22,0.0,Customer,Summit Rentals,"4130 - Freight Income - MTC,4110 - Sales - MTC",,Customer order Summit Rentals Apr 2025,Meridian Trading Co.
b5894e63dc,ACC-SINV-2025-00179,P1,Sales Invoice,Sales Invoice,5,2025-04-04,2025-04-04 10:11:22.437771,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,726.67,,,Summit Rentals,Warehouse - MTC,Customer order Summit Rentals Apr 2025,Meridian Trading Co.
01257a6cc9,ACC-SINV-2025-00204,P1,Sales Invoice,Sales Invoice,1,2025-04-04,2025-04-04 15:36:45.067888,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,602.25,0.0,Customer,Timberline Schools,4110 - Sales - MTC,,Customer order Timberline Schools Apr 2025,Meridian Trading Co.
3c9be78c2a,ACC-SINV-2025-00204,P1,Sales Invoice,Sales Invoice,2,2025-04-04,2025-04-04 15:36:45.067888,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,602.25,,,Timberline Schools,Sales Ops - MTC,Customer order Timberline Schools Apr 2025,Meridian Trading Co.
